Conglomerado,Anio,Fecha_cgl,Estado,Municipio,Formato,Tipo_cgl_estandar,Monitoreo,Muestreado,Cubierta_Vegetal,Tenencia,Altitud,Pendiete_promedio,Fisiografia,Exposicion,Veg_prim_levantada,Veg_sec_levanatda,Sitios_x_cgl,Sitio_1,Sitio_2,Sitio_3,Sitio_4,X,Y
74767,2012,24/06/2012,Oaxaca,San Dionisio Ocotepec,Selva,Inicial,No,1,Si,Comunal,1283,51,Ladera,Oeste,SBC,VSA,4,1,1,1,1,-96.33916633,16.73694411
76716,2012,16/07/2012,Oaxaca,San Jeronimo Coatlan,Bosque,Inicial,No,1,Si,Comunal,2215,55,Ladera,Noroeste,BQP,VSna,4,1,1,1,1,-96.96561111,16.26322222
73722,2012,20/06/2012,Oaxaca,Constancia del Rosario,Bosque,Inicial,No,1,Si,Ejidal,907,78,Ladera,Noroeste,BP,VSA,3,1,1,1,0,-97.97077711,17.01583333
69620,2012,12/04/2012,Oaxaca,San Juan Bautista Valle Naci,Selva,Reemplazo,No,1,Si,Ejidal,720,50,Ladera,Norte,SAP,VSA,3,1,0,1,1,-96.43197156,17.82649933
75153,2012,19/07/2012,Oaxaca,Zimatlan de Alvarez,Bosque,Inicial,No,1,Si,Comunal,2030,60,Ladera,Sur,BPQ,VSA,4,1,1,1,1,-97.09113856,16.67361044
75540,2012,22/06/2012,Oaxaca,La Compania,Bosque,Inicial,No,1,Si,Comunal,1558,67,Ladera,Sur,BQ,VSA,4,1,1,1,1,-96.9075,16.57694378
70307,2012,10/04/2012,Oaxaca,San Juan Bautista Valle Naci,Selva,Reemplazo,No,1,Si,Ejidal,1055,30,Ladera,Sureste,SAP,VSn,1,1,0,0,0,-96.39099967,17.688583
76408,2012,28/06/2012,Oaxaca,Santa Cruz Zenzontepec,Selva,Inicial,No,1,Si,Comunal,438,45,Ladera,Noreste,SMS,VSn,4,1,1,1,1,-97.61555556,16.374166
76574,2012,13/06/2012,Oaxaca,Miahuatlan de Porfirio Díaz,Bosque,Inicial,No,1,Si,Comunal,1505,50,Ladera,Sur,BQ,VSA,4,1,1,1,1,-96.82388822,16.30333333
74155,2012,29/07/2012,Oaxaca,Zimatlan de Alvarez,Bosque,Inicial,No,1,Si,Comunal,1914,57,Lomerio,Oeste,BQ,VSA,4,1,1,1,1,-96.84888856,16.89111078
77172,2012,10/06/2012,Oaxaca,San Agustin Loxicha,Selva,Inicial,No,1,Si,Comunal,1251,50,Barranca,Noreste,SMQ,VSA,2,1,0,0,1,-96.59972189,16.06999933
76838,2012,14/06/2012,Oaxaca,San Juan Lachao,Bosque,Inicial,No,1,Si,Comunal,1664,29,Ladera,Noreste,BQ,VSaa,4,1,1,1,1,-97.10719444,16.22277711
72678,2012,02/07/2012,Oaxaca,San Agustin Tlacotepec,Bosque,Inicial,No,1,Si,Comunal,2020,15,Terraza,Este,BQ,VSA,4,1,1,1,1,-97.49449967,17.22805489
71876,2012,23/04/2012,Oaxaca,San Juan Mazatlan,Selva,Inicial,Si,1,Si,Ejidal,99,40,Ladera,Noreste,SMQ,VSA,4,1,1,1,1,-95.27944378,17.32555489
76604,2012,14/05/2012,Oaxaca,Santo Domingo Tehuantepec,Selva,Inicial,No,1,Si,Comunal,549,17,Ladera,Noreste,SBC,VSna,4,1,1,1,1,-95.42527711,16.24791633
77440,2012,28/07/2012,Oaxaca,San Agustin Loxicha,Selva,Inaccesible (social),No,0,No,Propiedad Particular,NULL,NULL,No aplica,No aplica,NA,VSna,1,1,0,0,0,-96.55833333,15.93308267
70546,2012,12/04/2012,Oaxaca,San Juan Lalana,Selva,Inicial,No,1,Si,Comunal,95,13,Planicie,Zenital,SAP,VSA,4,1,1,1,1,-95.83113822,17.62083267
76080,2012,13/06/2012,Oaxaca,Villa Sola de Vega,Bosque,Inicial,No,1,Si,Comunal,1675,30,Ladera,Noreste,BPQ,VSn,4,1,1,1,1,-97.09916633,16.44805522
77349,2012,09/06/2012,Oaxaca,San Pedro Mixtepec - Distr.,Selva,Inicial,No,1,Si,Comunal,405,91,Ladera,Noroeste,SMS,VSA,2,1,0,0,1,-97.11486111,15.997583
72903,2012,30/07/2012,Oaxaca,San Andres Zautla,Bosque,Inicial,No,1,Si,Comunal,2172,35,Ladera,Norte,BPQ,VSna,3,1,0,1,1,-96.93252711,17.165
72250,2012,02/07/2012,Oaxaca,Santiago Nundiche,Bosque,Inicial,No,1,Si,Comunal,2260,48,Ladera,Norte,BPQ,VSna,4,1,1,1,1,-97.67944378,17.323916
77276,2012,23/05/2012,Oaxaca,Santiago Xanica,Bosque,Inicial,No,1,Si,Comunal,1040,50,Ladera,Noreste,BM,VSaa,4,1,1,1,1,-96.27561044,16.01275
73335,2012,02/08/2012,Oaxaca,Teotitlan del Valle,Bosque,Inicial,No,1,Si,Comunal,1805,30,Planicie,Zenital,BQ,VSA,4,1,1,1,1,-96.51388889,17.05972222
76065,2012,01/07/2012,Oaxaca,San Agustin Chayuco,Bosque,Inicial,No,1,Si,Ejidal,520,30,Lomerio,Noreste,BM,VSA,4,1,1,1,1,-97.79972189,16.46944378
70983,2012,16/04/2012,Oaxaca,San Pablo Macuiltianguis,Bosque,Inicial,No,1,Si,Comunal,1123,38,Ladera,Sur,BP,VSA,4,1,1,1,1,-96.58805522,17.55977778
77074,2012,21/05/2012,Oaxaca,San Miguel Suchixtepec,Bosque,Inicial,No,1,Si,Propiedad Particular,2508,35,Lomerio,Noreste,BP,VSA,4,1,1,1,1,-96.45808333,16.10969444
77261,2012,08/06/2012,Oaxaca,San Gabriel Mixtepec,Bosque,Inicial,No,1,Si,Comunal,695,45,Ladera,Noreste,BQ,VSaa,4,1,1,1,1,-96.97386044,16.038083
74787,2012,12/05/2012,Oaxaca,Santa Maria Guienagati,Selva,Inicial,No,1,Si,Comunal,440,10,Bajo,Noreste,SBC,VSaa,4,1,1,1,1,-95.40388889,16.69861078
77369,2012,21/05/2012,Oaxaca,San Miguel del Puerto,Selva,Inicial,No,1,Si,Comunal,569,70,Lomerio,Oeste,SMQ,VSA,4,1,1,1,1,-96.18444411,15.96416667
72275,2012,18/07/2012,Oaxaca,San Juan Chicomezuchil,Bosque,Inicial,No,1,Si,Comunal,1771,50,Ladera,Noreste,BQ,VSA,4,1,1,1,1,-96.50472222,17.28527744
68156,2012,22/03/2012,Oaxaca,San Juan Bautista Tuxtepec,Selva,Inicial,No,1,Si,Ejidal,54,2,Planicie,Zenital,SAP,VSA,4,1,1,1,1,-96.28336078,18.09119411
74747,2012,26/06/2012,Oaxaca,Villa Sola de Vega,Bosque,Inicial,No,1,Si,Comunal,2590,34,Lomerio,Sureste,BPQ,VSna,4,1,1,1,1,-97.27499933,16.76972156
71640,2012,16/03/2012,Oaxaca,San Juan Yae,Bosque,Reemplazo,No,1,Si,Comunal,1013,80,Ladera,Suroeste,BQP,VSA,1,1,0,0,0,-96.30822222,17.41636111
69615,2012,04/08/2012,Oaxaca,San Pedro Sochiapam,Selva,Inicial,No,1,Si,Comunal,1271,38,Lomerio,Norte,BM,VSaa,4,1,1,1,1,-96.671666,17.83388856
75138,2012,28/06/2012,Oaxaca,Santa Cruz Itundujia,Bosque,Inicial,No,1,Si,Propiedad Particular,1702,47,Ladera,Este,BQP,VSA,4,1,1,1,1,-97.79277744,16.69499967
73152,2012,21/04/2012,Oaxaca,San Juan Guichicovi,Selva,Inicial,No,1,Si,Ejidal,435,30,Barranca,Norte,SAP,VSaa,4,1,1,1,1,-95.19897189,17.05086111
77425,2012,08/06/2012,Oaxaca,Villa de Tututepec de Melcho,Selva,Inicial,No,1,Si,Propiedad Particular,86,35,Lomerio,Norte,SMS,VSA,4,1,1,1,1,-97.25611111,15.95722222
77157,2012,20/06/2012,Oaxaca,Santa Catarina Juquila,Bosque,Inicial,No,1,Si,Comunal,848,45,Ladera,Suroeste,BQ,VSaa,4,1,1,1,1,-97.29805522,16.09361078
75900,2012,18/07/2012,Oaxaca,San Lorenzo Texmelucan,Bosque,Inicial,No,1,Si,Comunal,1322,39,Lomerio,Suroeste,BQP,VSaa,4,1,1,1,1,-97.190833,16.49611078
76238,2012,15/06/2012,Oaxaca,Pinotepa de Don Luis,Selva,Inicial,No,1,Si,Ejidal,457,30,Lomerio,Noreste,SMS,VSA,4,1,1,1,1,-97.94111078,16.42833267
76736,2012,20/05/2012,Oaxaca,Santa Maria Quiegolani,Bosque,Inicial,No,1,Si,Comunal,1504,75,Ladera,Suroeste,SBC,VSA,2,1,0,0,1,-96.03311044,16.22863822
75707,2012,27/06/2012,Oaxaca,Santiago Ixtayutla,Bosque,Inicial,No,1,Si,Comunal,1350,50,Ladera,Noreste,BPQ,VSA,4,1,1,1,1,-97.75002778,16.55830556
75890,2012,30/06/2012,Oaxaca,Santiago Ixtayutla,Bosque,Inicial,No,1,Si,Ejidal,1268,45,Ladera,Este,BP,VSn,4,1,1,1,1,-97.65808333,16.5105
68126,2012,24/08/2012,Oaxaca,Santiago Chazumba,Selva,Inicial,Si,1,Si,Comunal,1704,35,Lomerio,Oeste,SBC,VSna,4,1,1,1,1,-97.70111111,18.13861078
75515,2012,12/06/2012,Oaxaca,Santa Maria Ipalapa,Selva,Inicial,No,1,Si,Comunal,474,39,Ladera,Norte,SMS,VSA,4,1,1,1,1,-98.07611044,16.6125
71424,2012,18/03/2012,Oaxaca,Ixtlan de Juarez,Bosque,Inicial,No,1,Si,Comunal,2695,60,Lomerio,Noroeste,BM,VSn,4,1,1,1,1,-96.40366667,17.46241667
74752,2012,26/07/2012,Oaxaca,Santa Maria Lachixío,Bosque,Inicial,No,1,Si,Ejidal,2548,10,Ladera,Norte,BPQ,VSA,4,1,1,1,1,-97.04111078,16.76222222
74175,2012,04/08/2012,Oaxaca,San Juan Juquila Mixes,Bosque,Inicial,No,1,Si,Comunal,1146,70,Ladera,Noreste,BQP,VSA,4,1,1,1,1,-95.91225,16.85583333
72255,2012,04/07/2012,Oaxaca,San Miguel Achiutla,Bosque,Inicial,No,1,Si,Comunal,2890,33,Ladera,Oeste,BQ,VSA,4,1,1,1,1,-97.44416633,17.31702711
69585,2012,07/07/2012,Oaxaca,Mariscala de Juarez,Selva,Inicial,No,1,Si,Comunal,1257,30,Ladera,Sur,SBC,VSna,4,1,1,1,1,-98.08716633,17.87769378
71856,2012,26/07/2012,Oaxaca,Villa Talea de Castro,Bosque,Inicial,No,1,Si,Comunal,1184,88,Ladera,Este,BQP,VSA,4,1,1,1,1,-96.219166,17.365
71419,2012,13/03/2012,Oaxaca,Abejones,Bosque,Inicial,No,1,Si,Comunal,2501,90,Ladera,Este,BQP,VSA,3,1,1,0,1,-96.63863856,17.47108267
75742,2012,19/05/2012,Oaxaca,San Carlos Yautepec,Bosque,Inicial,No,1,Si,Comunal,990,40,Meseta,Noreste,BQ,VSA,3,1,0,1,1,-96.11502778,16.5025
73577,2012,20/04/2012,Oaxaca,San Juan Guichicovi,Selva,Inicial,No,1,Si,Ejidal,175,25,Lomerio,Este,SAQ,VSA,4,1,1,1,1,-95.01611111,16.95194444
70963,2012,26/08/2012,Oaxaca,San Andres Lagunas,Bosque,Inicial,Si,1,Si,Comunal,2300,5,Lomerio,Noroeste,BP,VSaa,4,1,1,1,1,-97.52972156,17.590833
72081,2012,16/04/2012,Oaxaca,San Juan Cotzocon,Bosque,Inicial,No,1,Si,Comunal,220,45,Ladera,Suroeste,BQ,VSA,4,1,1,1,1,-95.6575,17.29694411
71615,2012,29/08/2012,Oaxaca,Santa Maria Nduayaco,Bosque,Inicial,No,1,Si,Comunal,2460,8,Lomerio,Noroeste,BQ,VSA,4,1,1,1,1,-97.48694411,17.45386111
75148,2012,22/06/2012,Oaxaca,Santa Maria Zaniza,Bosque,Inicial,No,1,Si,Comunal,1980,80,Ladera,Noreste,BPQ,VSA,1,1,0,0,0,-97.32472156,16.68080489
72504,2012,23/04/2012,Oaxaca,San Juan Cotzocon,Bosque,Inicial,No,1,Si,Comunal,500,35,Lomerio,Noreste,BQP,VSA,4,1,1,1,1,-95.70861111,17.20861111
73985,2012,12/05/2012,Oaxaca,Santa Maria Guienagati,Bosque,Inicial,No,1,Si,Propiedad Particular,528,25,Ladera,Noreste,BM,VSaa,4,1,1,1,1,-95.30169444,16.87477711
71229,2012,07/05/2012,Oaxaca,Santiago Yaveo,Bosque,Inicial,No,1,Si,Comunal,152,6,Lomerio,Noroeste,BQ,VSA,4,1,1,1,1,-95.555,17.47333267
73582,2012,25/08/2012,Oaxaca,Matias Romero,Selva,Inicial,No,1,Si,Comunal,209,45,Ladera,Sureste,SAP,VSA,4,1,1,1,1,-94.78208267,16.940833
71871,2012,20/04/2012,Oaxaca,San Juan Cotzocon,Bosque,Inicial,No,1,Si,Ejidal,299,55,Ladera,Norte,BQ,VSA,4,1,1,1,1,-95.51444444,17.336083
73562,2012,01/08/2012,Oaxaca,San Lucas Camotlan,Bosque,Inicial,No,1,Si,Comunal,948,56,Lomerio,Noroeste,BQP,VSna,4,1,1,1,1,-95.71888822,16.98308267
74544,2012,24/06/2012,Oaxaca,San Francisco Cahuacuá,Bosque,Inicial,No,1,Si,Comunal,2363,65,Lomerio,Noreste,BPQ,VSna,4,1,1,1,1,-97.36722156,16.81777711
74589,2012,10/05/2012,Oaxaca,Santa Maria Guienagati,Selva,Inicial,No,1,Si,Comunal,854,60,Ladera,Este,SMQ,VSA,4,1,1,1,1,-95.26177778,16.73416633
74529,2012,09/06/2012,Oaxaca,Santa Maria Zacatepec,Selva,Inicial,No,1,Si,Comunal,557,58,Ladera,Norte,SMS,VSA,4,1,1,1,1,-98.06974933,16.83805522
72514,2012,20/04/2012,Oaxaca,Matias Romero,Selva,Inicial,No,1,Si,Comunal,195,10,Lomerio,Noreste,SAP,VSA,4,1,1,1,1,-95.23913856,17.18805522
70765,2012,13/03/2012,Oaxaca,Ixtlan de Juarez,Selva,Inicial,No,1,Si,Ejidal,959,60,Ladera,Sureste,SAP,VSA,4,1,1,1,1,-96.20975,17.59055522
71219,2012,10/04/2012,Oaxaca,San Juan Petlapa,Selva,Inicial,No,1,Si,Comunal,636,30,Barranca,Noroeste,SAP,VSA,2,1,1,0,0,-96.02502711,17.493083
71630,2012,29/07/2012,Oaxaca,San Juan Bautista Jayacatlan,Bosque,Inicial,No,1,Si,Comunal,2150,50,Barranca,Este,BQP,VSna,4,1,1,1,1,-96.78169378,17.43083267
77566,2012,24/05/2012,Oaxaca,Santo Domingo de Morelos,Selva,Inicial,No,1,Si,Comunal,381,30,Ladera,Suroeste,SMS,VSA,4,1,1,1,1,-96.60833333,15.84499967
70516,2012,22/08/2012,Oaxaca,San Juan Bautista Coixtlahua,Bosque,Inicial,No,1,Si,Comunal,2540,5,Valle,Zenital,BQ,VSA,4,1,1,1,1,-97.24416633,17.67249933
71645,2012,11/04/2012,Oaxaca,San Juan Petlapa,Bosque,Inicial,No,1,Si,Comunal,1522,20,Ladera,Este,BM,VSA,3,1,0,1,1,-96.07777711,17.40641667
72245,2012,21/07/2012,Oaxaca,Santiago Juxtlahuaca,Bosque,Inicial,No,1,Si,Comunal,2740,43,Barranca,Norte,BQP,VSA,4,1,1,1,1,-97.91447222,17.33055489
72464,2012,01/07/2012,Oaxaca,San Cristobal Amoltepec,Bosque,Inicial,No,1,Si,Comunal,2130,47,Ladera,Este,BPQ,VSna,4,1,1,1,1,-97.58694411,17.27613822
75530,2012,25/06/2012,Oaxaca,Santa Maria Zaniza,Bosque,Inicial,No,1,Si,Comunal,821,45,Ladera,Oeste,BP,VSA,4,1,1,1,1,-97.37472156,16.59222189
76958,2012,26/07/2012,Oaxaca,San Pablo Coatlan,Bosque,Inicial,No,1,Si,Comunal,1842,50,Ladera,Sureste,BPQ,VSA,4,1,1,1,1,-96.78252711,16.166666
73970,2012,05/08/2012,Oaxaca,San Pedro Quiatoni,Bosque,Inicial,No,1,Si,Comunal,1111,90,Ladera,Noreste,BQ,VSaa,4,1,1,1,1,-96.00380556,16.90472222
74130,2012,03/07/2012,Oaxaca,Mesones Hidalgo,Bosque,Inicial,No,1,Si,Propiedad Particular,714,33,Ladera,Este,BQ,VSA,4,1,1,1,1,-98.02027711,16.92697156
68639,2012,05/09/2012,Oaxaca,Tepelmeme Villa de Morelos,Bosque,Inicial,No,1,Si,Comunal,2410,45,Ladera,Este,BQ,VSA,4,1,1,1,1,-97.27888822,18.03527744
75600,2012,13/05/2012,Oaxaca,San Pedro Tapanatepec,Selva,Inicial,No,1,Si,Ejidal,959,70,Ladera,Noroeste,SBC,VSaa,4,1,1,1,1,-94.10555556,16.45444444
72285,2012,05/04/2012,Oaxaca,Totontepec Villa de Morelos,Bosque,Inicial,No,1,Si,Comunal,2191,20,Lomerio,Este,BM,VSaa,4,1,1,1,1,-96.03527744,17.26722156
72290,2012,06/05/2012,Oaxaca,Santiago Yaveo,Bosque,Reemplazo,No,1,Si,Comunal,538,55,Lomerio,Sur,BQ,VSn,4,1,1,1,1,-95.79772189,17.26033333
72524,2012,17/04/2012,Oaxaca,Santa Maria Chimalapa,Selva,Inicial,No,1,Si,Comunal,116,23,Lomerio,Este,SAP,VSaa,4,1,1,1,1,-94.76997156,17.16608333
77504,2012,13/06/2012,Oaxaca,Santa Maria Tonameca,Selva,Inicial,No,1,Si,Comunal,539,20,Lomerio,Noreste,SMQ,VSaa,4,1,1,1,1,-96.69972189,15.89330522
72240,2012,09/06/2012,Oaxaca,San Sebastian Tecomaxtlahuac,Bosque,Inicial,No,1,Si,Propiedad Particular,2332,37,Ladera,Este,BPQ,VSn,4,1,1,1,1,-98.14947189,17.33694411
71429,2012,12/04/2012,Oaxaca,San Ildefonso Villa Alta,Bosque,Inicial,No,1,Si,Comunal,1080,25,Ladera,Noroeste,BM,VSaa,4,1,1,1,1,-96.16833267,17.45327778
71209,2012,15/03/2012,Oaxaca,San Pablo Macuiltianguis,Bosque,Inicial,No,1,Si,Comunal,2704,75,Ladera,Sureste,BPQ,VSn,4,1,1,1,1,-96.495833,17.51019444
70541,2012,15/03/2012,Oaxaca,Santiago Jocotepec,Selva,Inicial,No,1,Si,Ejidal,425,80,Barranca,Noreste,SAP,VSn,2,1,1,0,0,-96.06680489,17.63058267
70292,2012,07/08/2012,Oaxaca,San Pedro Jocotipac,Bosque,Inicial,No,1,Si,Comunal,2273,28,Ladera,Suroeste,BQ,VSna,4,1,1,1,1,-97.10111111,17.713
77661,2012,25/05/2012,Oaxaca,Santa Maria Colotepec,Selva,Inicial,No,1,No,Propiedad Particular,28,0,Planicie,Zenital,NA,VSna,4,1,1,1,1,-96.89055522,15.76472222
72883,2012,23/06/2012,Oaxaca,Putla Villa de Guerrero,Bosque,Reemplazo,No,1,Si,Comunal,2285,40,Ladera,Suroeste,BQ,VSaa,4,1,1,1,1,-97.87338822,17.194833
71444,2012,08/05/2012,Oaxaca,San Juan Cotzocon,Selva,Inicial,No,1,Si,Propiedad Particular,89,10,Planicie,Zenital,SAP,VSaa,4,1,1,1,1,-95.46308333,17.42419378
69390,2012,21/03/2012,Oaxaca,San Juan Bautista Valle Naci,Selva,Inicial,No,1,Si,Ejidal,530,30,Ladera,Sureste,SAP,VSA,4,1,1,1,1,-96.29277744,17.86527778
71846,2012,01/08/2012,Oaxaca,San Miguel Aloápam,Bosque,Inicial,No,1,Si,Comunal,2476,40,Ladera,Sur,BQP,VSna,4,1,1,1,1,-96.68919411,17.38247156
72061,2012,19/07/2012,Oaxaca,Teococuilco de Marcos Perez,Bosque,Inicial,No,1,Si,Comunal,2020,65,Ladera,Noreste,BQ,VSna,4,1,1,1,1,-96.59694411,17.33388856
73365,2012,24/04/2012,Oaxaca,San Juan Guichicovi,Bosque,Inicial,No,1,Si,Ejidal,222,34,Lomerio,Noreste,BQ,VSA,4,1,1,1,1,-95.1075,17.00138889
74135,2012,24/06/2012,Oaxaca,Santa Lucia Monteverde,Bosque,Inicial,No,1,Si,Ejidal,1070,49,Ladera,Suroeste,BPQ,VSA,4,1,1,1,1,-97.785833,16.92055489
72489,2012,20/07/2012,Oaxaca,Santa Maria Yavesia,Bosque,Inicial,No,1,Si,Comunal,2343,32,Ladera,Oeste,BPQ,VSA,4,1,1,1,1,-96.41277778,17.23674967
76243,2012,29/06/2012,Oaxaca,Santiago Tetepec,Bosque,Reemplazo,No,1,Si,Ejidal,1015,75,Ladera,Norte,BQP,VSA,4,1,1,1,1,-97.70661111,16.41919378
76413,2012,12/06/2012,Oaxaca,San Juan Quiahije,Bosque,Inicial,No,1,Si,Comunal,1540,32,Lomerio,Noroeste,BPQ,VSn,4,1,1,1,1,-97.38224933,16.36697156
77256,2012,10/06/2012,Oaxaca,Santos Reyes Nopala,Selva,Inicial,No,1,Si,Comunal,538,40,Bajo,Noroeste,SMS,VSaa,4,1,1,1,1,-97.20663889,16.04586078
73945,2012,18/07/2012,Oaxaca,San Antonio Huitepec,Bosque,Inicial,No,1,Si,Comunal,2100,15,Lomerio,Sur,BQ,VSA,4,1,1,1,1,-97.17527711,16.94722189
70312,2012,12/03/2012,Oaxaca,Ayotzintepec,Selva,Inicial,No,1,Si,Ejidal,180,37,Ladera,Sureste,SAP,VSA,4,1,1,1,1,-96.15886111,17.679166
74946,2012,16/07/2012,Oaxaca,Zapotitlan del Rio,Bosque,Inicial,No,1,Si,Comunal,1977,55,Ladera,Este,BPQ,VSna,4,1,1,1,1,-97.41697156,16.729166
69131,2012,04/09/2012,Oaxaca,Tepelmeme Villa de Morelos,Bosque,Inicial,No,1,Si,Comunal,2450,15,Ladera,Este,BQ,VSaa,4,1,1,1,1,-97.329166,17.94638856
69605,2012,26/08/2012,Oaxaca,Santa Maria Ixcatlan,Bosque,Inicial,No,1,Si,Comunal,2010,54,Ladera,Noroeste,BQ,VSA,4,1,1,1,1,-97.14363856,17.85
76075,2012,24/06/2012,Oaxaca,Santiago Minas,Bosque,Inicial,No,1,Si,Comunal,695,65,Ladera,Norte,BPQ,VSA,4,1,1,1,1,-97.33249933,16.45555556
77162,2012,13/06/2012,Oaxaca,San Gabriel Mixtepec,Bosque,Inicial,No,1,Si,Comunal,747,55,Ladera,Sureste,BQ,VSA,4,1,1,1,1,-97.06522222,16.08613856
72295,2012,17/04/2012,Oaxaca,San Juan Cotzocon,Selva,Inicial,No,1,Si,Comunal,239,45,Barranca,Sureste,SAP,VSA,4,1,1,1,1,-95.56555556,17.24777744
70988,2012,05/04/2012,Oaxaca,Ixtlan de Juarez,Selva,Reemplazo,No,1,Si,Comunal,1230,30,Ladera,Sureste,SAP,VSn,4,1,1,1,1,-96.35583333,17.55041667
70745,2012,06/08/2012,Oaxaca,Santiago Apoala,Bosque,Inicial,No,1,Si,Comunal,2260,32,Ladera,Norte,BQ,VSna,3,1,0,1,1,-97.15133333,17.62394378
72036,2012,19/07/2012,Oaxaca,San Juan Mixtepec - Distr. 0,Bosque,Reemplazo,No,1,Si,Comunal,2350,37,Ladera,Noroeste,BQP,VSna,4,1,1,1,1,-97.771916,17.37147156
72071,2012,13/04/2012,Oaxaca,Santo Domingo Roayaga,Bosque,Inicial,No,1,Si,Comunal,1192,30,Ladera,Sur,BPQ,VSA,4,1,1,1,1,-96.12722156,17.31613889
77450,2012,20/05/2012,Oaxaca,San Miguel del Puerto,Selva,Reemplazo,No,1,Si,Comunal,815,80,Lomerio,Este,SBC,VSn,4,1,1,1,1,-96.097083,15.91455556
70072,2012,03/08/2012,Oaxaca,San Juan Tepeuxila,Bosque,Inicial,No,1,Si,Comunal,2355,25,Lomerio,Suroeste,BQP,VSA,4,1,1,1,1,-96.72252711,17.74527744
74554,2012,27/06/2012,Oaxaca,San Bernardo Mixtepec,Bosque,Inicial,No,1,Si,Comunal,1820,30,Ladera,Sur,BQ,VSA,4,1,1,1,1,-96.89913856,16.80247222
68136,2012,12/03/2012,Oaxaca,Tepelmeme Villa de Morelos,Selva,Inicial,No,1,Si,Comunal,1102,48,Ladera,Sur,SBC,VSn,4,1,1,1,1,-97.22805489,18.12430489
73767,2012,02/08/2012,Oaxaca,San Pedro Ocotepec,Bosque,Inicial,No,1,Si,Comunal,1430,67,Ladera,Noreste,BQP,VSna,4,1,1,1,1,-95.86483333,16.94444411
77167,2012,19/07/2012,Oaxaca,San Pablo Coatlan,Bosque,Inicial,No,1,Si,Comunal,628,50,Ladera,Noroeste,BM,VSA,4,1,1,1,1,-96.83249933,16.07833267
71184,2012,31/08/2012,Oaxaca,San Sebastian Nicananduta,Bosque,Inicial,No,1,Si,Comunal,2100,20,Lomerio,Suroeste,BQ,VSA,4,1,1,1,1,-97.67249933,17.54972189
69590,2012,05/07/2012,Oaxaca,Zapotitlan Palmas,Otras comunidades,Inicial,No,1,Si,Comunal,1938,20,Lomerio,Oeste,VPN,VSn,4,1,1,1,1,-97.85108333,17.87138822
73315,2012,07/07/2012,Oaxaca,San Juan Teita,Bosque,Inicial,No,1,Si,Comunal,2120,40,Ladera,Oeste,BQ,VSA,4,1,1,1,1,-97.45080556,17.092083
71394,2012,03/07/2012,Oaxaca,San Juan Ðumi,Bosque,Inicial,No,1,Si,Comunal,2113,10,Meseta,Noreste,BQ,VSA,4,1,1,1,1,-97.815,17.50861111
67311,2012,13/03/2012,Oaxaca,Santa Maria Chilchotla,Bosque,Inicial,No,1,Si,Propiedad Particular,1345,25,Lomerio,Sureste,BM,VSA,4,1,1,1,1,-96.79774967,18.245583
69365,2012,25/08/2012,Oaxaca,Santiago Ihuitlan Plumas,Selva,Inicial,No,1,Si,Comunal,2149,59,Ladera,Este,SBC,VSna,3,1,1,1,0,-97.472166,17.90561111
70047,2012,04/07/2012,Oaxaca,Heroica Ciudad de Huajuapan,Bosque,Inicial,No,1,Si,Comunal,1988,25,Ladera,Sur,BPQ,VSn,4,1,1,1,1,-97.90111111,17.78224933
72888,2012,20/06/2012,Oaxaca,Heroica Ciudad de Tlaxiaco,Bosque,Inicial,No,1,Si,Propiedad Particular,2488,23,Lomerio,Norte,BPQ,VSA,4,1,1,1,1,-97.63669411,17.18713856
73742,2012,17/07/2012,Oaxaca,Santa Maria Peñoles,Bosque,Inicial,No,1,Si,Comunal,2100,30,Ladera,Norte,BQP,VSna,4,1,1,1,1,-97.03302711,16.98749967
71399,2012,30/08/2012,Oaxaca,Santiago Yolomecatl,Bosque,Inicial,No,1,Si,Ejidal,2200,20,Ladera,Noreste,BPQ,VSna,4,1,1,1,1,-97.57972156,17.50202778
76403,2012,19/06/2012,Oaxaca,Santa Catarina Mechoacan,Selva,Inicial,No,1,Si,Comunal,200,15,Lomerio,Noreste,SMS,VSA,4,1,1,1,1,-97.84916633,16.38083267
76953,2012,07/06/2012,Oaxaca,San Jeronimo Coatlan,Bosque,Inicial,No,1,Si,Comunal,1174,45,Lomerio,Sur,BM,VSA,4,1,1,1,1,-97.01558333,16.17474933
71414,2012,30/07/2012,Oaxaca,Santiago Nacaltepec,Selva,Reemplazo,No,1,Si,Comunal,1580,70,Ladera,Noreste,SBC,VSaa,3,1,1,0,1,-96.87569378,17.47961044
77430,2012,23/05/2012,Oaxaca,San Pedro Mixtepec - Distr.,Selva,Inicial,No,1,Si,Propiedad Particular,458,52,Ladera,Este,SMS,VSA,4,1,1,1,1,-97.02363822,15.94944411
69395,2012,23/03/2012,Oaxaca,San Jose Chiltepec,Selva,Inicial,No,1,Si,Ejidal,157,20,Lomerio,Este,SAP,VSA,4,1,1,1,1,-96.05236111,17.85602778
72733,2012,16/04/2012,Oaxaca,Matias Romero,Selva,Inicial,Si,1,Si,Comunal,72,8,Planicie,Zenital,SAP,VSA,4,1,1,1,1,-94.91305556,17.12777711
67023,2012,13/03/2012,Oaxaca,San Miguel Soyaltepec,Selva,Inicial,No,1,Si,Ejidal,64,30,Bajo,Noreste,SMS,VSA,4,1,1,1,1,-96.41749933,18.27722156
